profile	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 21:33:24 2022

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
    0.701133	   0.0446773	     96.3754	       13360	   5.248e-05	   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,nFace=1,device-device	# 59.94 Gflop/s, 1438.60 GB/s, tuning took 2.543086 seconds at Mon Jul 11 18:24:01 2022
    0.697282	   0.0444319	     96.4198	        1620	 0.000430421	   32x64x16x16x2	N4quda4blas9axpyZpbx_IdEE	GPU-offline,vol=1048576,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=2,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2	# 233.87 Gflop/s, 1315.53 GB/s, tuning took 0.033935 seconds at Mon Jul 11 18:24:54 2022
     0.69204	   0.0440978	     96.4639	       80182	 8.63086e-06	     32x64x16x16	N4quda13TwistedCloverINS_15WilsonCloverArgIsLi3ELi4EL21QudaReconstructType_s18ELb1EEEEE	policy_kernel=exterior_z,commDim=0011,xpay,dagger,parity=1	# 1549.02 Gflop/s, 1260.47 GB/s, tuning took 0.031149 seconds at Mon Jul 11 18:25:12 2022
    0.668104	   0.0425726	     96.5065	        8448	 7.90843e-05	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,PreserveBasis	# 0.00 Gflop/s, 1272.86 GB/s, tuning took 0.019632 seconds at Mon Jul 11 18:27:40 2022
    0.659831	   0.0420455	     96.5485	        1767	 0.000373419	   32x64x16x16x2	N4quda4blas7axpbyz_IdEE	GPU-offline,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2	# 202.18 Gflop/s, 1347.86 GB/s, tuning took 0.047330 seconds at Mon Jul 11 18:23:36 2022
    0.651745	   0.0415302	       96.59	        7704	 8.45982e-05	     32x64x16x16	N4quda4blas10CdotNormABIdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	# 1189.90 Gflop/s, 1189.90 GB/s, tuning took 0.714886 seconds at Mon Jul 11 18:33:22 2022
    0.635528	   0.0404968	     96.6305	        6680	 9.51389e-05	   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1	# 247.98 Gflop/s, 859.68 GB/s, tuning took 0.054786 seconds at Mon Jul 11 18:24:01 2022
    0.618753	   0.0394279	       96.67	       10061	 6.15002e-05	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0EEENS2_IfLi4ELi3ELi4ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKfEEEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,PreserveBasis	# 0.00 Gflop/s, 1261.70 GB/s, tuning took 0.017884 seconds at Mon Jul 11 18:27:40 2022
    0.614727	   0.0391713	     96.7091	        7704	 7.97932e-05	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEENS2_IfLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,vol=524288,parity=1,precision=4,order=2,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,NonRelBasis	# 0.00 Gflop/s, 1261.55 GB/s, tuning took 0.020277 seconds at Mon Jul 11 18:33:05 2022
    0.606838	   0.0386686	     96.7478	        7704	 7.87692e-05	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi2ELb0ELb0EEENS2_IfLi4ELi3ELi4ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=4,order=2,Ns=4,Nc=3,TwistFlavor=1,RelBasis	# 0.00 Gflop/s, 1277.95 GB/s, tuning took 0.019925 seconds at Mon Jul 11 18:32:50 2022
    0.599098	   0.0381754	      96.786	        6680	 8.96853e-05	   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1	# 263.06 Gflop/s, 911.95 GB/s, tuning took 0.052170 seconds at Mon Jul 11 18:24:01 2022
    0.595392	   0.0379393	     96.8239	         647	 0.000920235	     64x64x16x16	N4quda13ComputeCloverIdEE	GPU-offline,vol=1048576precision=8Nc=3	# 546.94 Gflop/s, 1494.98 GB/s, tuning took 0.075502 seconds at Mon Jul 11 18:22:52 2022
    0.574191	   0.0365883	     96.8605	         647	 0.000887467	     64x64x16x16	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3vol=1327104stride=663552precision=8geometry=4Nc=3r=0011	# 0.00 Gflop/s, 1403.67 GB/s, tuning took 0.927507 seconds at Mon Jul 11 18:22:41 2022
    0.566673	   0.0361093	     96.8966	         648	 0.000874496	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=1048576stride=524288precision=8geometry=4Nc=3,vol=1048576stride=557056precision=8geometry=4Nc=3	# 0.00 Gflop/s, 1424.49 GB/s, tuning took 1.468535 seconds at Mon Jul 11 18:22:37 2022
    0.566439	   0.0360944	     96.9327	        2503	 0.000226304	     32x64x16x16	N4quda4blas7axpbyz_IdEE	GPU-offline,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	# 166.81 Gflop/s, 1334.44 GB/s, tuning took 0.037972 seconds at Mon Jul 11 18:25:34 2022
    0.554813	   0.0353535	     96.9681	       18509	 2.99753e-05	     32x64x16x16	N4quda27TwistedCloverPreconditionedINS_16TwistedCloverArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1	# 1600.40 Gflop/s, 1311.80 GB/s, tuning took 0.057564 seconds at Mon Jul 11 18:27:04 2022
    0.546197	   0.0348045	     97.0029	       18509	 2.95098e-05	     32x64x16x16	N4quda27TwistedCloverPreconditionedINS_16TwistedCloverArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1	# 1625.64 Gflop/s, 1332.49 GB/s, tuning took 0.058745 seconds at Mon Jul 11 18:27:04 2022
    0.538887	   0.0343387	     97.0372	        1488	 0.000362155	     32x64x16x16	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,xpay,parity=1	# 1923.98 Gflop/s, 1832.78 GB/s, tuning took 0.559387 seconds at Mon Jul 11 18:26:53 2022
    0.502464	   0.0320178	     97.0692	        1679	 0.000299264	   32x64x16x16x2	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,PreserveBasis	# 0.00 Gflop/s, 1345.48 GB/s, tuning took 0.044783 seconds at Mon Jul 11 18:22:59 2022
    0.465882	   0.0296867	     97.0989	        3647	 0.000127744	     32x64x16x16	N4quda27TwistedCloverPreconditionedINS_16TwistedCloverArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,parity=1	# 751.07 Gflop/s, 1231.26 GB/s, tuning took 0.153702 seconds at Mon Jul 11 18:26:07 2022
    0.461465	   0.0294053	     97.1283	        3598	 0.000128256	   32x64x16x16x2	N4quda4blas6caxpy_IfEE	GPU-offline,vol=1048576,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=2	# 784.86 Gflop/s, 1275.40 GB/s, tuning took 0.025057 seconds at Mon Jul 11 18:24:25 2022
    0.423371	   0.0269778	     97.1553	        1932	 0.000219136	     32x64x16x16	N4quda4blas9axpyZpbx_IdEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	# 229.68 Gflop/s, 1291.96 GB/s, tuning took 0.021999 seconds at Mon Jul 11 18:26:39 2022
    0.418741	   0.0266828	      97.182	        2703	 0.000154917	     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=1	# 649.79 Gflop/s, 1299.58 GB/s, tuning took 0.029121 seconds at Mon Jul 11 18:33:24 2022
    0.414159	   0.0263908	     97.2084	       49857	 8.30694e-06	        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=3,Nyw=1	# 284.02 Gflop/s, 473.36 GB/s, tuning took 0.010090 seconds at Mon Jul 11 18:33:23 2022
    0.413072	   0.0263216	     97.2347	       11549	 3.57669e-05	  bytes=50331648	cudaMemsetAsync	zero,color_spinor_field.cpp,465	# 0.00 Gflop/s, 1407.21 GB/s, tuning took 0.001186 seconds at Mon Jul 11 18:26:52 2022
    0.404679	   0.0257868	     97.2605	         374	  0.00108203	       16x16x4x4	N4quda10BlockOrthoIsfLi2ELi1ELi24ELi2ELi32EEE	GPU-offline,vol=4096,parity=2,precision=2,order=2,Ns=2,Nc=768,TwistFlavor=1,block_size=4x4x2x2,n_block_ortho=1,mVec=1	# 1476.89 Gflop/s, 430.52 GB/s, tuning took 0.174278 seconds at Mon Jul 11 18:32:46 2022
    0.401326	   0.0255731	      97.286	        1767	 0.000227123	   32x64x16x16x2	N4quda4blas6caxpy_IfEE	GPU-offline,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2	# 443.21 Gflop/s, 1329.63 GB/s, tuning took 0.037986 seconds at Mon Jul 11 18:24:24 2022
    0.400604	   0.0255271	     97.3116	        1767	 0.000226714	   32x64x16x16x2	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2	# 333.01 Gflop/s, 1332.03 GB/s, tuning took 0.038025 seconds at Mon Jul 11 18:24:24 2022
    0.397345	   0.0253194	     97.3369	        1345	 0.000295424	   32x64x16x16x2	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor21SpaceSpinorColorOrderIdLi4ELi3EEENS1_11FloatNOrderIdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS7_19QudaFieldLocation_sPdPKdEEEE	GPU-offline,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2vol=1048576,parity=1,precision=8,order=9,Ns=4,Nc=3,TwistFlavor=2,RelBasis	# 0.00 Gflop/s, 1362.97 GB/s, tuning took 0.037722 seconds at Mon Jul 11 18:24:56 2022
    0.396976	   0.0252959	     97.3622	        2228	 0.000178176	     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1	# 282.48 Gflop/s, 1282.94 GB/s, tuning took 0.026646 seconds at Mon Jul 11 18:25:34 2022
    0.384226	   0.0244835	     97.3867	        3101	 0.000123904	     32x64x16x16	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	# 406.21 Gflop/s, 1218.64 GB/s, tuning took 0.825579 seconds at Mon Jul 11 18:27:40 2022
    0.383572	   0.0244418	     97.4111	        1345	 0.000285184	   32x64x16x16x2	N4quda4blas23HeavyQuarkResidualNorm_IddEE	GPU-offline,nParity=1,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2	# 352.98 Gflop/s, 1411.91 GB/s, tuning took 1.813860 seconds at Mon Jul 11 18:24:56 2022
    0.373629	   0.0238082	     97.4349	        1654	 0.000225894	     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=1	# 891.24 Gflop/s, 1336.86 GB/s, tuning took 0.040765 seconds at Mon Jul 11 18:33:27 2022
    0.367593	   0.0234236	     97.4583	         187	  0.00196574	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=1,dir=fwd,nFace=1,GPU-device	# 3687.04 Gflop/s, 1536.27 GB/s, tuning took 3.881756 seconds at Mon Jul 11 18:29:27 2022
    0.366636	   0.0233626	     97.4817	         187	  0.00196062	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=3,dir=fwd,nFace=1,GPU-device	# 3696.67 Gflop/s, 1540.28 GB/s, tuning took 3.833178 seconds at Mon Jul 11 18:30:07 2022
    0.366636	   0.0233626	     97.5051	         187	  0.00196062	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=0,dir=fwd,nFace=1,GPU-device	# 3696.67 Gflop/s, 1540.28 GB/s, tuning took 3.865783 seconds at Mon Jul 11 18:29:06 2022
    0.366062	    0.023326	     97.5284	         187	  0.00195755	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=2,dir=fwd,nFace=1,GPU-device	# 3702.47 Gflop/s, 1542.70 GB/s, tuning took 3.831175 seconds at Mon Jul 11 18:29:47 2022
    0.358849	   0.0228664	     97.5513	         187	  0.00191898	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=3,dir=back,nFace=1,GPU-device	# 3776.89 Gflop/s, 1573.70 GB/s, tuning took 3.711394 seconds at Mon Jul 11 18:31:25 2022
    0.358339	   0.0228339	     97.5741	         187	  0.00191625	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=2,dir=back,nFace=1,GPU-device	# 3782.27 Gflop/s, 1575.95 GB/s, tuning took 3.707116 seconds at Mon Jul 11 18:31:06 2022
    0.358019	   0.0228135	     97.5969	         187	  0.00191454	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=0,dir=back,nFace=1,GPU-device	# 3785.64 Gflop/s, 1577.35 GB/s, tuning took 3.733602 seconds at Mon Jul 11 18:30:26 2022
    0.357636	   0.0227891	     97.6197	         187	  0.00191249	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,tile_size=3x2x1,dim=1,dir=back,nFace=1,GPU-device	# 3789.70 Gflop/s, 1579.04 GB/s, tuning took 3.744630 seconds at Mon Jul 11 18:30:46 2022
    0.349913	    0.022297	      97.642	         648	 0.000539989	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIsdLi18ELb0ENS_5gauge11FloatNOrderIsLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3,vol=1048576stride=557056precision=2geometry=4Nc=3	# 0.00 Gflop/s, 1485.51 GB/s, tuning took 1.053962 seconds at Mon Jul 11 18:22:39 2022
     0.34441	   0.0219464	     97.6639	       38506	 8.94433e-06	     32x64x16x16	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,device-device	# 175.85 Gflop/s, 2110.21 GB/s, tuning took 0.522306 seconds at Mon Jul 11 18:26:52 2022
    0.343056	   0.0218601	     97.6858	        1296	 0.000264704	     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=3,Nyw=1	# 570.43 Gflop/s, 1331.00 GB/s, tuning took 0.027412 seconds at Mon Jul 11 18:33:54 2022
    0.332262	   0.0211722	      97.707	        3598	 9.23462e-05	   32x64x16x16x2	N4quda4blas4CdotIdfEE	GPU-offline,nParity=1,vol=1048576,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=2	# 1090.06 Gflop/s, 1180.90 GB/s, tuning took 0.775233 seconds at Mon Jul 11 18:24:25 2022
    0.326471	   0.0208032	     97.7278	        2503	 0.000130432	     32x64x16x16	N4quda27TwistedCloverPreconditionedINS_16TwistedCloverArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,dagger,parity=1	# 735.59 Gflop/s, 1205.89 GB/s, tuning took 0.154162 seconds at Mon Jul 11 18:25:36 2022
    0.322347	   0.0205404	     97.7483	         361	 0.000892928	     64x64x16x16	N4quda11CopyGaugeExIddLi18ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES5_EE	GPU-offline,vol=1048576stride=524288precision=8geometry=4Nc=3vol=1638400stride=819200precision=8geometry=4Nc=3r=0022	# 0.00 Gflop/s, 1352.81 GB/s, tuning took 0.928221 seconds at Mon Jul 11 18:37:00 2022
    0.319994	   0.0203905	     97.7687	       21802	 1.46773e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=8,max_nyw_tile=8	# 428.65 Gflop/s, 857.30 GB/s, tuning took 0.110498 seconds at Mon Jul 11 18:33:24 2022
    0.319636	   0.0203677	     97.7891	         361	 0.000885419	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS2_8QDPOrderIdLi18EEEEEEE	GPU-offline,vol=1048576stride=524288precision=8geometry=4Nc=3,vol=1048576stride=524288precision=8geometry=4Nc=3	# 0.00 Gflop/s, 1364.28 GB/s, tuning took 1.476622 seconds at Mon Jul 11 18:36:59 2022
    0.305664	   0.0194774	     97.8085	        2013	 0.000151845	   32x64x16x16x2	N4quda4blas5Norm2IddEE	GPU-offline,nParity=1,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2	# 331.47 Gflop/s, 1325.87 GB/s, tuning took 1.893952 seconds at Mon Jul 11 18:22:59 2022
    0.304054	   0.0193748	     97.8279	       74546	 4.07874e-06	        8x16x4x4	N4quda4blas15tripleCGUpdate_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 289.22 Gflop/s, 1349.69 GB/s, tuning took 0.008734 seconds at Mon Jul 11 18:32:08 2022
    0.296337	    0.018883	     97.8468	        4235	 6.99733e-05	 bytes=100663296	cudaMemsetAsync	zero,color_spinor_field.cpp,465	# 0.00 Gflop/s, 1438.60 GB/s, tuning took 0.001373 seconds at Mon Jul 11 18:25:02 2022
    0.294636	   0.0187747	     97.8656	         374	 0.000787797	bytes=1212153856	cudaMemsetAsync	zero,color_spinor_field.cpp,465	# 0.00 Gflop/s, 1538.66 GB/s, tuning took 0.005566 seconds at Mon Jul 11 18:28:21 2022
    0.271195	   0.0172809	     97.8829	         647	 0.000419157	     64x64x16x16	N4quda10CopyCloverINS_6clover11FloatNOrderIsLi72ELi8ELb0ELb1ELb0EEENS2_IdLi72ELi2ELb0ELb1ELb0EEEsdEE	GPU-offline,vol=1048576precision=8Nc=3	# 0.00 Gflop/s, 1400.91 GB/s, tuning took 0.436953 seconds at Mon Jul 11 18:22:55 2022
    0.268399	   0.0171028	        97.9	       26088	 1.02882e-05	        8x16x4x4	N4quda12DslashCoarseIfssLi2ELi24ELb0ELb1ELb0ELNS_10DslashTypeE2EEE	policy_kernel,GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,comm=0011,full,halo=00002222	# 3650.02 Gflop/s, 1987.45 GB/s, tuning took 0.161517 seconds at Mon Jul 11 18:32:04 2022
    0.266501	   0.0169818	     97.9169	        1767	 0.000150821	   32x64x16x16x2	N4quda4blas4CdotIdfEE	GPU-offline,nParity=1,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2	# 667.44 Gflop/s, 1334.87 GB/s, tuning took 1.321790 seconds at Mon Jul 11 18:24:24 2022
